scorer,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie
individuals,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
bodyparts,BL1,BL1,BL2,BL2,BR1,BR1,BR2,BR2,Body1,Body1,Body2,Body2,Body3,Body3,FL1,FL1,FL2,FL2,FR1,FR1,FR2,FR2,Front,Front,Left,Left,Middle,Middle,Right,Right,BL1,BL1,BL2,BL2,BR1,BR1,BR2,BR2,Body1,Body1,Body2,Body2,Body3,Body3,FL1,FL1,FL2,FL2,FR1,FR1,FR2,FR2,Front,Front,Left,Left,Middle,Middle,Right,Right
metrics,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf
2777,0.5759600680602757,0.9990000128746033,1.0968049051677196,0.9950000047683716,3.3651950909271218,0.9980000257492065,,,2.3394027015458216,1.0,0.51149389048161,0.9990000128746033,3.4706951753215067,0.9959999918937683,1.3626169674563808,0.996999979019165,3.067631333781803,1.0,3.46208333233039,0.9570000171661377,4.495184645818226,1.0,2.04337221278947,1.0,4.803743644284123,1.0,1.3343410358675372,1.0,1.465588277791554,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778,1.7314286008957953,0.9980000257492065,0.9493876974134318,0.9959999918937683,2.5235138200532887,0.9919999837875366,,,4.962063482060635,0.996999979019165,3.0138223238936885,0.9200000166893005,6.866455344644708,0.9670000076293945,9.974680145247765,0.9919999837875366,,,7.771729601575192,0.7860000133514404,,,4.21294433858315,1.0,4.886993349698765,1.0,1.1799021145840767,1.0,1.198734749642315,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779,4.528129525532571,0.9760000109672546,12.956970787958143,0.6779999732971191,7.730178911254277,0.9700000286102295,,,0.904066922301659,0.996999979019165,0.9282456571403765,0.9990000128746033,3.6828684472840116,0.9860000014305115,1.3765652908598507,1.0,,,3.1860830183785205,0.9940000176429749,,,1.0421516204468775,1.0,1.7116734501650717,1.0,1.7280046296234224,1.0,3.6466649146857244,1.0,4.6907893791983675,0.9729999899864197,,,11.57241223773161,0.9879999756813049,,,8.102868442718302,0.0989999994635582,4.096745659666959,0.30399999022483826,5.406716193772337,0.9990000128746033,15.176020163402528,0.5740000009536743,,,,,,,,,,,,,,
2780,0.6924882670486144,0.9990000128746033,,,4.287855524618335,0.9990000128746033,,,4.926737257049517,1.0,8.190360492676762,0.9900000095367432,12.201080484940668,1.0,10.601993208826363,0.9990000128746033,,,3.6174168960737823,0.9990000128746033,,,4.191185273881356,1.0,1.7576831341285548,1.0,3.9907524353184596,1.0,2.6878402110244486,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781,13.319632577515037,0.9959999918937683,,,7.3865220503292335,0.9980000257492065,,,0.7218254636683281,0.9980000257492065,3.505153348999134,1.0,6.95867372420925,0.9990000128746033,12.317036047686168,0.9279999732971191,5.7563698630299935,0.1979999989271164,14.506368842684255,0.9940000176429749,7.001271313125943,0.9950000047683716,5.847900221447019,0.9929999709129333,4.815774911683468,0.9990000128746033,5.117002442837036,0.9980000257492065,0.9971810266947664,1.0,,,,,,,,,2.3637009117060277,0.9779999852180481,,,,,11.356999075459981,0.9509999752044678,8.208675654452431,0.5429999828338623,7.222297972252375,0.9490000009536743,,,2.761258589846285,1.0,4.38074080493242,1.0,4.7591932089378535,1.0,5.531965744651694,1.0
2782,16.13629254196889,0.31700000166893005,3.526564900863172,0.972000002861023,16.126200079373916,0.25699999928474426,,,16.573869705050793,0.7860000133514404,11.037092597237743,0.722000002861023,15.096519135217912,0.7440000176429749,9.741287389252006,0.968999981880188,9.139647531497042,0.9940000176429749,,,3.8462085226882845,0.9950000047683716,6.758895841777727,1.0,3.0233532707905653,0.8090000152587891,14.495247255566223,0.39399999380111694,6.425958761149968,0.9639999866485596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783,9.224353906914025,0.9129999876022339,,,,,,,3.1507245198525062,0.9980000257492065,2.565949336990135,0.9409999847412109,17.91865243259104,0.8289999961853027,6.246100863738923,0.9850000143051147,4.704791281236576,0.9990000128746033,,,1.9168142841704738,0.9929999709129333,4.378730523793396,0.9919999837875366,4.959440795089687,0.9950000047683716,2.2728662521142713,0.9990000128746033,0.47737825673148443,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784,1.7101958952120184,0.9950000047683716,,,0.6492487966873765,0.9919999837875366,,,0.8728000916590183,0.9990000128746033,3.1057374325592817,0.9900000095367432,2.7761291396475025,0.9929999709129333,5.322436472143192,0.9819999933242798,2.756850558155064,0.9869999885559082,2.6968144170483876,0.9980000257492065,1.314703388601408,0.9810000061988831,3.9134894914896328,1.0,2.7316954442250885,1.0,4.143060945726003,1.0,2.854048703158355,1.0,2.1118759433262015,0.9980000257492065,,,1.6662439797340525,0.9990000128746033,,,0.19302331465397418,0.9950000047683716,1.7412007351250185,1.0,0.5989432360415843,1.0,4.7014726416304775,0.9990000128746033,3.1314827159031275,0.9980000257492065,3.7073317898456652,0.9980000257492065,,,5.459882782624532,1.0,4.182713114713961,1.0,0.6965034098983198,0.9990000128746033,1.6240837416832967,1.0
2785,4.1319094859399,1.0,,,5.7453032121899374,1.0,,,7.491968232714264,0.9990000128746033,4.2159147287392145,0.9980000257492065,4.174057498406101,0.9980000257492065,5.441250315874082,0.9990000128746033,,,1.690118634889292,0.9829999804496765,1.7619321780363955,0.9909999966621399,2.2266719560815544,1.0,1.267047355073979,1.0,0.6243180279312845,1.0,0.8605719028645819,1.0,5.029514588904164,0.9440000057220459,,,3.573700183283432,0.5049999952316284,,,,,,,6.394860514506953,0.9850000143051147,,,,,,,,,,,,,,,,
2786,9.738102946672932,0.9670000076293945,,,3.6736898344852293,0.9940000176429749,4.7233379087251555,0.9950000047683716,1.8047008062280159,0.9959999918937683,3.130603296490924,0.9559999704360962,5.025687017712122,0.8690000176429749,1.4381213439762364,0.996999979019165,,,3.3196608260483687,1.0,3.3962488130288913,1.0,3.1726522028107533,1.0,0.8444477485315327,1.0,1.1230943860602403,0.9950000047683716,2.985027303057713,0.9950000047683716,2.848078123928488,0.9990000128746033,13.638365774534721,0.953000009059906,0.09847842403287863,0.9330000281333923,,,10.306443227418455,0.9829999804496765,3.4417335748137123,0.7540000081062317,4.503368183926338,1.0,,,,,22.26789949680929,0.47099998593330383,,,,,,,,,,
2787,0.588367232262295,0.996999979019165,,,3.8821830198999905,0.9980000257492065,,,3.255745229590288,0.9800000190734863,1.6710646307070105,0.996999979019165,0.9426855255067923,0.9990000128746033,2.4347880811273805,0.996999979019165,,,4.486688088111297,0.9990000128746033,,,3.124078904253229,1.0,0.40324310285484893,0.9990000128746033,4.202512224848344,1.0,0.7186723871139239,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788,2.9211028739159364,0.9980000257492065,,,3.035417598947471,1.0,,,2.309141182344619,0.9900000095367432,2.8831872988066407,0.9950000047683716,0.6625299993207981,0.996999979019165,4.738471061429005,0.9980000257492065,,,1.9047459148138055,0.9950000047683716,2.916266963088272,0.996999979019165,1.7639878117492656,1.0,0.7120744343114574,1.0,2.166648333255776,1.0,1.6630553207876408,0.9990000128746033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789,3.091214971495811,0.996999979019165,,,1.3526632988293716,0.9990000128746033,,,1.8343941779235808,0.9959999918937683,2.038590199132703,0.9909999966621399,1.8400274454474803,0.9909999966621399,3.364126186693952,0.9980000257492065,,,6.625739053116996,0.9959999918937683,,,3.1155065398743815,0.9710000157356262,2.815143335604814,0.9990000128746033,4.414293261667151,1.0,5.8572677077285835,0.9990000128746033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790,9.216709228352606,0.9710000157356262,,,12.140178787810338,0.9990000128746033,,,13.351274096504808,0.8899999856948853,13.17359438422182,0.9869999885559082,24.582252236115405,0.9900000095367432,4.002595407982152,0.8830000162124634,3.418216640296516,0.9919999837875366,4.420693271422471,0.9909999966621399,5.983953626157204,0.8180000185966492,1.6022212706115468,1.0,3.8889510153767457,1.0,0.4183455509504137,0.9950000047683716,1.3959387522380793,0.9990000128746033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791,,,,,,,,,,,,,,,5.142895001844796,0.9829999804496765,3.5531039951006402,0.9940000176429749,3.8585295126511605,0.9850000143051147,0.6577119430267446,0.9990000128746033,1.611610374749398,0.9990000128746033,,,,,1.3710237051196636,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792,3.9096834910258247,0.9940000176429749,,,2.3186826000986303,0.9950000047683716,,,1.6946731248237752,0.9929999709129333,1.910404407448833,0.9890000224113464,3.4549610706924287,0.9879999756813049,1.942275984508893,0.9990000128746033,3.2965783776515787,0.9950000047683716,4.664282367095717,0.996999979019165,5.486594025440547,0.9879999756813049,0.33126575434235617,1.0,3.9801925832803495,0.9990000128746033,1.8747546506143087,0.9990000128746033,3.319759328626115,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793,2.9698215434601627,0.996999979019165,,,4.170965595638518,0.9980000257492065,,,4.547971525856332,1.0,1.8527010012411507,0.9869999885559082,2.601146862443553,0.9929999709129333,4.846912419262401,0.9990000128746033,0.5599116001655788,1.0,6.670106520888533,0.9729999899864197,1.2206268881193774,0.9990000128746033,1.9356073982086233,0.9980000257492065,3.613018820875421,1.0,5.012738273638495,1.0,3.4526062619418276,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794,4.22420761800365,0.9980000257492065,,,6.06203967324533,0.9860000014305115,2.2995221242683983,0.847000002861023,4.631646467510221,1.0,4.7775730240363785,0.9990000128746033,1.9483082404999232,1.0,2.2573316105526104,0.9990000128746033,,,3.898616805996716,0.9990000128746033,,,4.270723123781253,1.0,3.281359779115989,1.0,6.988339001508153,1.0,4.352549827400042,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795,3.3969122744045177,0.9890000224113464,6.12474489264657,0.9760000109672546,3.216318392199364,0.9890000224113464,,,2.289822045487399,0.9940000176429749,0.5035881253563953,0.9789999723434448,1.8483506160899301,0.9950000047683716,3.2931823514649006,0.996999979019165,,,0.4464661241348535,0.9990000128746033,,,3.3678111586013557,0.9980000257492065,1.5629235425957437,0.9990000128746033,3.029719458959876,0.9980000257492065,4.362548910900578,0.9990000128746033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796,1.6893383320104693,0.9089999794960022,,,2.2543087632354104,0.9980000257492065,,,3.3862773070142884,0.9980000257492065,3.002451831420432,0.9810000061988831,0.4234831755807897,0.9580000042915344,5.9513296833564535,0.9980000257492065,,,1.156896711033424,0.9980000257492065,3.7562917884530527,0.9990000128746033,1.1393879936175955,0.9990000128746033,0.9031467211921116,0.9980000257492065,0.6410124803777163,0.9980000257492065,3.6139311006160804,0.9980000257492065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797,3.868012538759402,0.9980000257492065,,,0.28109251146199044,0.9900000095367432,,,2.9815916890144343,0.9959999918937683,3.125936019818728,1.0,2.4153983108381727,0.996999979019165,5.888333040852898,0.996999979019165,2.5668550796645833,0.9440000057220459,6.5624477902684974,0.9950000047683716,3.382266991235333,0.9980000257492065,1.7445472191947118,0.9729999899864197,1.4208662850528941,0.9990000128746033,1.2255300893899057,0.9990000128746033,6.46026129502515,0.9950000047683716,2.7948588515343795,0.9950000047683716,,,5.0622371536703,0.9890000224113464,,,2.9165639029515353,0.9990000128746033,8.098339397678998,0.9959999918937683,1.9998262424520654,1.0,4.8866721805335045,0.9990000128746033,,,7.21439373752222,0.9900000095367432,,,3.0118009562386407,1.0,2.9243154754574854,1.0,4.242803789948352,0.9990000128746033,1.5814566070556653,0.9990000128746033
2798,6.124193742853027,0.9919999837875366,0.4191193147541465,0.9990000128746033,5.226411101319924,0.9950000047683716,2.3150831518543384,0.9980000257492065,2.7641825192993377,1.0,2.8632088641941364,0.996999979019165,2.6441582781672053,0.9869999885559082,3.6794717012092906,1.0,,,3.3615450316781574,1.0,,,0.3659535489648785,1.0,2.01336658361067,1.0,2.098510185822324,0.9990000128746033,2.305377409449483,0.9990000128746033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799,2.203212427343308,1.0,,,5.42675492352475,0.9959999918937683,,,13.650331607693662,1.0,5.5539871263804885,0.9940000176429749,14.529393999750985,0.9990000128746033,8.037372767266682,0.9980000257492065,,,3.35827470585716,1.0,,,3.2543122161218645,1.0,4.191749157571357,1.0,5.543000360815455,1.0,1.2262646533273094,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,3.6826676472361632,0.9769999980926514,,,3.0162761809887315,0.9769999980926514,1.806023532515581,0.9980000257492065,0.3547520260689088,0.9900000095367432,4.251072452922897,0.9819999933242798,3.332757566940623,0.9990000128746033,4.091928274053682,0.9769999980926514,3.3934320385120276,0.9869999885559082,1.8552724867253338,0.9919999837875366,4.495027029952109,0.9980000257492065,2.5470049077298875,1.0,2.8711433262726285,1.0,3.6240205573368507,0.9940000176429749,2.538318340949371,0.9980000257492065,,,,,,,,,11.361403434435381,0.9909999966621399,,,,,5.611817263596569,0.9950000047683716,,,,,,,1.176173881702896,1.0,3.0799493502329196,1.0,3.784939893842441,0.9990000128746033,6.784503887536619,0.9990000128746033
2801,5.798042428268359,0.9990000128746033,,,6.141512517287558,0.996999979019165,,,4.359172627919204,1.0,7.713901217931155,0.9750000238418579,2.172193591740827,0.9950000047683716,3.681019559850216,0.9990000128746033,,,4.930122615108049,0.9980000257492065,,,2.515863470063498,1.0,2.618705214414199,1.0,1.5676826847293135,1.0,2.316964609138415,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802,4.1486691842083285,0.921999990940094,2.6307489427917443,0.9900000095367432,5.679340542703891,0.968999981880188,0.9979684363746191,0.9909999966621399,1.5176577348005593,1.0,2.300727276319389,0.9940000176429749,3.202596602758456,0.9940000176429749,0.6484481475029655,0.9959999918937683,1.8431063452769232,0.996999979019165,3.1911485393193475,0.9990000128746033,,,4.3344665185003075,0.9990000128746033,1.2888545301933783,1.0,1.2240302283849103,1.0,1.8757731739205799,0.9980000257492065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803,6.913665959532591,0.9890000224113464,,,1.7549920227739082,0.9980000257492065,,,3.8272163513446755,0.9929999709129333,3.9379591160904925,0.9980000257492065,2.460005081295572,0.9959999918937683,3.542717883207761,0.9929999709129333,4.463792221866989,0.9900000095367432,2.978797240498262,0.9990000128746033,,,4.618304125975243,1.0,1.1064470163546323,1.0,4.127533525000125,1.0,1.7017273577162753,0.9990000128746033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804,2.1475811975336403,1.0,,,7.397984725585747,0.9950000047683716,1.5196032376906639,0.9639999866485596,5.653312391863705,0.996999979019165,1.3938253118665964,0.9990000128746033,0.7329918144154125,1.0,4.547273138926224,1.0,0.46726865933848466,0.9950000047683716,3.465436480445115,0.9879999756813049,3.346077255533709,0.9990000128746033,4.12690925512062,1.0,1.4743310347408212,1.0,3.0699486966397487,1.0,1.7398393604008673,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805,1.5800712009273348,0.9940000176429749,,,3.4952484890204794,0.9959999918937683,,,2.391894019391299,0.9980000257492065,3.035102798917997,0.949999988079071,1.057325399297668,1.0,4.510872310318727,0.9980000257492065,2.586273187426267,0.9990000128746033,1.6890026642963214,1.0,2.252135431096428,0.9990000128746033,1.685978054424186,0.9869999885559082,2.497439688961483,1.0,3.967597257787133,0.9950000047683716,2.665070355544138,0.9990000128746033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806,5.496454311644933,0.9980000257492065,,,4.570345391761964,0.9990000128746033,,,3.2348780502516643,0.9980000257492065,2.965923296378387,1.0,4.873439545126223,0.996999979019165,2.823425224793435,1.0,,,2.1204775405554335,0.9819999933242798,,,5.522416590587867,0.996999979019165,0.35089172119046713,1.0,4.268178182784779,0.9990000128746033,2.0969589886308886,0.9990000128746033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807,2.6497148903230907,0.9959999918937683,,,2.03520662341692,0.9869999885559082,,,1.9378549997355594,0.9950000047683716,1.191238431213498,1.0,3.3915608501101744,1.0,3.155371927364498,0.996999979019165,2.029234584763429,0.9980000257492065,4.554821621095626,0.996999979019165,5.332702504359312,0.9990000128746033,3.730060723366305,1.0,2.4489773375839796,1.0,1.570429877453913,1.0,1.3929106216839462,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808,2.572249793468736,0.9980000257492065,,,1.3348655362994508,0.9940000176429749,5.029019486937783,0.9940000176429749,3.3539147275982057,0.996999979019165,1.611626817845866,0.9860000014305115,3.288754779548009,0.9980000257492065,4.762720336110443,0.9879999756813049,2.6284073124232648,0.9990000128746033,1.9833128850486539,0.9980000257492065,1.8456695262153642,0.9950000047683716,3.8118752602885513,1.0,2.50768279493239,1.0,3.550157461296584,0.9940000176429749,2.8277844684487574,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809,7.026990892266761,0.9950000047683716,,,9.575070652480829,0.9350000023841858,2.357546181944254,0.9959999918937683,9.274573898568056,0.996999979019165,11.816967546710103,0.996999979019165,9.050580091905685,0.9980000257492065,7.2775118000591235,0.9309999942779541,3.07048139548181,0.9890000224113464,6.007124103928596,0.9909999966621399,13.992823339126407,0.6480000019073486,0.7336163847679431,1.0,0.4868059161513872,1.0,8.500236996696023,1.0,1.7692950573603845,0.9929999709129333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810,,,,,,,,,,,,,,,5.871164875899856,0.8420000076293945,1.8915602025840876,0.9980000257492065,,,,,2.746719133803112,1.0,0.5257537446371697,1.0,6.171564550419916,0.9990000128746033,2.4060029093914084,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811,2.651221793815088,0.9940000176429749,,,4.344017150058244,0.9860000014305115,,,3.6280487868825575,0.9959999918937683,1.9178594839038667,0.9819999933242798,5.99001510849513,0.9980000257492065,1.5475713230736772,0.9919999837875366,3.950575780819824,0.9990000128746033,,,2.7729632164888183,0.9940000176429749,3.5855500275410837,1.0,4.048541095258864,0.9860000014305115,3.0482737737939516,0.9890000224113464,2.422944489665415,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812,2.3370710301571966,0.9869999885559082,,,1.1794617416431972,0.9750000238418579,3.5047502050788237,0.9990000128746033,5.4008712260152825,0.9879999756813049,3.048561628046903,1.0,0.7893136258800958,0.9990000128746033,3.2805970493189487,0.9980000257492065,4.064222557882378,0.9990000128746033,0.7155487404782631,0.996999979019165,2.4902305114185883,0.9990000128746033,1.0749223227749838,1.0,1.3093632040041363,1.0,1.370635618973896,1.0,1.2414125019509186,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813,5.436897093011803,0.9700000286102295,,,25.357624218368713,0.9959999918937683,4.967021240139806,1.0,3.8851332023497007,0.9990000128746033,4.306595871451135,0.9789999723434448,25.545522856265844,0.984000027179718,12.598059414052614,0.9890000224113464,,,14.163174573519909,1.0,5.117805193635273,0.9789999723434448,2.1130037860827664,1.0,3.3527973395360595,1.0,4.833970004044282,0.9990000128746033,3.2072832740498654,0.9980000257492065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814,2.9471124851284456,0.9399999976158142,,,6.6669034791273045,0.949999988079071,0.4306425431840356,0.9990000128746033,10.678542269429846,0.9929999709129333,5.4491875541221715,0.9940000176429749,8.969218918055224,0.9679999947547913,0.8068711173415545,0.9990000128746033,,,9.664583643385773,0.6499999761581421,11.838732786916005,0.9739999771118164,3.8901735179809065,1.0,2.528446558660096,1.0,1.0776107831679866,1.0,5.597402343944903,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815,13.422273764157849,0.8539999723434448,,,22.477861308407434,0.8659999966621399,6.1114675815224775,0.9990000128746033,3.6530443468428007,0.9940000176429749,1.3975839867428426,0.9089999794960022,23.23480985504294,0.8539999723434448,16.823371956893766,0.9819999933242798,,,14.322218054477457,0.9890000224113464,3.566276769966143,0.9990000128746033,5.017522296911113,1.0,2.8111828471303517,1.0,6.639928463470069,0.9980000257492065,3.1582218098164074,0.9990000128746033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816,5.496917863675956,0.9520000219345093,8.334008399323807,0.9769999980926514,7.698203946376058,0.9259999990463257,,,3.520465878261003,0.9959999918937683,10.574817681643525,0.9869999885559082,6.46734721504886,0.984000027179718,8.807367029935795,0.9940000176429749,3.469164740971501,0.9990000128746033,0.762460490779655,0.9940000176429749,,,1.788595258855406,1.0,4.3080242571276095,1.0,4.652030309445519,1.0,3.5122660776199948,0.9990000128746033,1.1337415931330952,0.949999988079071,,,4.773673218811749,0.9990000128746033,,,3.3590738306860572,0.9990000128746033,3.8312196491456914,0.9990000128746033,10.032330636497171,0.9919999837875366,3.638633397307265,1.0,,,6.805268326818562,0.996999979019165,,,4.83703380182526,1.0,0.8545460783363161,1.0,2.9818479169803407,1.0,3.9400114213032316,1.0
