scorer,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur
individuals,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,end1,end1,end2,end2,interm1,interm1,interm2,interm2,interm3,interm3,end1,end1,end2,end2,interm1,interm1,interm2,interm2,interm3,interm3,leftear,leftear,rightear,rightear,shoulder,shoulder,snout,snout,spine1,spine1,spine2,spine2,spine3,spine3,spine4,spine4,tail1,tail1,tail2,tail2,tailbase,tailbase,tailend,tailend
metrics,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf
470,5.133074561455544,1.0,2.3373452247653814,1.0,0.9364602181224673,1.0,1.8006941853652882,1.0,3.1118115454016877,1.0,,,,,,,,,,,0.9962558896510123,1.0,0.7219435235186612,1.0,2.415496877765044,1.0,2.414018953478938,1.0,2.5019271396027083,1.0,3.497409989497957,1.0,1.9044347808291242,1.0,1.1422521243565726,1.0,2.4377593358429492,1.0,1.758872874596989,1.0,1.685339191717124,1.0,1.6761842115478163,1.0
471,5.929258841784479,1.0,7.687078618839375,1.0,1.5607251960542878,1.0,2.9826524038328834,1.0,5.058421098094068,1.0,,,,,,,,,,,6.525211423414869,1.0,2.260545697338812,1.0,2.7486361217119923,1.0,1.1709592456263864,1.0,12.129766206276495,1.0,7.040771257065659,1.0,8.1976426409426,1.0,5.116999133197812,1.0,1.2939355081756063,1.0,31.94173551375194,0.6370000243186951,3.0068277826154923,1.0,24.641938269043234,0.6919999718666077
472,3.2402703382520817,0.13699999451637268,49.4225362549013,0.9900000095367432,21.473744368371843,0.9990000128746033,1.2500406496461396,1.0,23.33754943737278,1.0,2.8709402792170495,0.9990000128746033,3.1615738872042267,1.0,2.5764498319793656,1.0,2.351801287788415,1.0,4.075049921427296,1.0,4.231456022944477,1.0,13.45268814252997,1.0,6.478600827408334,1.0,7.506638460668596,1.0,3.0774885243160526,1.0,9.558273579856174,1.0,15.576247904302065,1.0,11.648759635227696,1.0,6.046423910287914,0.9990000128746033,4.919788058496444,1.0,4.525399912258844,1.0,,
473,,,,,,,,,,,,,,,,,,,,,2.184983811901971,1.0,2.4806521448890737,1.0,3.0719500565974815,1.0,,,3.989998055015133,1.0,1.9808795875035703,1.0,4.99509098318563,1.0,3.9594014561153537,1.0,1.420908984079881,1.0,1.3588638233116013,1.0,3.385894588495852,1.0,3.1507974164176313,1.0
474,,,,,,,,,,,,,,,,,,,,,9.800448402869936,1.0,14.097092119354503,1.0,4.557929454377658,1.0,3.3744792199112346,1.0,8.75205678131204,1.0,3.780206584654451,1.0,7.610874258634864,1.0,11.396989508889044,1.0,2.1215417441799405,0.9980000257492065,23.545603780346365,0.9980000257492065,3.3290189245512782,1.0,6.344268956109977,1.0
475,,,,,,,,,,,,,,,,,,,,,2.6756705933460214,1.0,3.240128439802882,1.0,2.4057351372158093,1.0,1.4409572329174516,1.0,2.643879830918612,1.0,2.0995114749356576,1.0,1.748027948990386,1.0,0.9297568932476209,1.0,2.7297961650904297,1.0,2.5547126580101764,1.0,1.2823510120515609,1.0,2.3941947050304933,1.0
476,,,,,,,,,,,,,,,,,,,,,4.074057195767351,1.0,14.97695846814143,0.12399999797344208,8.583727208438487,1.0,10.74020083214377,1.0,5.848475747375955,1.0,7.670403606299492,1.0,7.258673525767243,1.0,5.991469433865469,1.0,9.552214316076856,1.0,18.604621760440168,0.46799999475479126,4.3538288500387505,1.0,8.890619846209065,1.0
477,,,,,,,,,,,,,,,,,,,,,1.8252912382699897,1.0,3.3725911419076144,1.0,1.061661944867333,1.0,2.1506567715118963,1.0,2.182272398798137,1.0,0.7160879564092133,1.0,2.087542543974692,1.0,2.2995193855784906,1.0,5.131094169181999,1.0,5.382238081958579,1.0,0.21832759357425235,1.0,1.4125828606859652,1.0
478,,,,,,,,,,,,,,,,,,,,,4.811979276894811,1.0,0.38738575602155106,1.0,2.2473575661192995,1.0,1.18141714120684,1.0,0.6948929370817758,1.0,1.6430628092113597,1.0,2.3847711972299743,1.0,2.101623343673384,1.0,1.4562496171958332,1.0,4.531378159229336,1.0,1.4398556018448154,1.0,2.1828045938622913,1.0
479,,,,,,,,,,,,,,,,,,,,,1.0009280801260085,1.0,3.640213787717623,1.0,1.646303417584118,1.0,1.661759278893612,1.0,3.298097307967472,1.0,1.5760307476979583,1.0,3.1299534686126935,1.0,1.777486582464411,1.0,0.8831741632377511,1.0,1.457176026941157,1.0,2.9206430734325943,1.0,1.8713295264134095,1.0
480,,,,,,,,,,,,,,,,,,,,,8.49168996871858,1.0,7.231132994080014,1.0,6.217995887308311,1.0,5.7511281296171335,1.0,8.187109202916732,1.0,14.811630241486533,0.9959999918937683,10.95339703088336,0.9950000047683716,17.227292055770377,0.9959999918937683,8.016034313171877,1.0,1.9727066678191565,0.9639999866485596,6.903311019775655,1.0,15.531629643942031,0.9819999933242798
481,,,,,,,,,,,,,,,,,,,,,8.798790797678105,1.0,2.772504056406572,1.0,3.330830312219734,1.0,7.599507890077285,1.0,8.71651232961236,1.0,13.288729672143424,1.0,7.524266836552708,1.0,2.10059034823426,1.0,,,,,0.6962305466452123,1.0,,
482,,,,,,,,,,,,,,,,,,,,,10.492296793226874,0.9470000267028809,4.752084049137058,0.8960000276565552,5.108489455669461,1.0,,,12.006724296512942,0.996999979019165,8.593425932134352,0.9589999914169312,5.847441890363652,0.9810000061988831,1.1225142365162604,1.0,39.74307303229669,1.0,63.24986136026249,1.0,9.759340280230674,1.0,73.64984012556265,1.0
483,,,,,,,,,,,,,,,,,,,,,2.102720707864668,1.0,,,2.758881027353152,1.0,1.7874821329287591,1.0,3.4512561889608366,1.0,2.3957019947317013,1.0,3.7116960700017048,1.0,1.0599255644472099,1.0,1.535201893674952,1.0,1.702769532114069,1.0,1.0058525758943277,1.0,1.6674131107469459,1.0
484,,,,,,,,,,,,,,,,,,,,,4.1633790727871265,1.0,4.988121905034882,1.0,8.593890241261954,1.0,3.1380239883249934,1.0,1.6450522876841083,1.0,4.710559099088327,1.0,6.575361375693011,1.0,4.452470278595466,1.0,7.448439616091568,0.9990000128746033,0.13876198827553593,0.9150000214576721,4.383396638657014,1.0,4.307125649085599,0.9769999980926514
485,1.3916957663668887,1.0,0.7147809564148916,1.0,1.8733570864669522,1.0,1.985260822325417,1.0,1.784754432705354,1.0,,,,,,,,,,,1.833706023843285,1.0,2.004461407193232,1.0,3.7105897929281695,1.0,3.3232744236287717,1.0,8.167924360762948,1.0,5.701594153960308,1.0,4.893656773063755,1.0,4.343904609132381,1.0,4.650299906157792,1.0,3.273565585114944,1.0,2.4055965616466426,1.0,2.765976616995909,1.0
486,1.0684418603441284,1.0,0.9998821796978298,1.0,2.4582348928003994,1.0,0.7264338340963958,1.0,4.885651715734028,1.0,1.1522251305626832,1.0,1.1346690937279087,1.0,0.8099047319275989,1.0,1.5210011905637462,1.0,1.3283605364691562,1.0,2.1262714202249313,1.0,0.9344492612932076,1.0,3.710765680651209,1.0,3.868928864226738,1.0,4.842868429127269,1.0,1.770722928160216,1.0,3.067304709389256,1.0,1.721223414896177,1.0,3.2797488266042443,1.0,0.7033279169462985,1.0,0.8401615280296926,1.0,2.709308359241585,1.0
487,7.196116586258372,1.0,8.145360197662027,1.0,9.824903726885754,1.0,7.737353772709853,1.0,7.6045417079175355,1.0,60.08477775650139,1.0,45.49274791786361,1.0,32.26226356201063,1.0,6.636075605309175,1.0,21.656960232272034,1.0,2.5101395359775864,1.0,5.965212898789123,1.0,5.520500649018638,1.0,7.104132942338917,1.0,9.742580262529136,1.0,22.476125879904707,1.0,17.944737087396,1.0,14.629075430187779,1.0,8.225117016387054,1.0,4.944453390426621,1.0,17.093478614654327,1.0,,
488,2.542966109679362,1.0,1.3029691447593137,1.0,2.985957745763013,1.0,5.0373864154475125,1.0,2.678843301562962,1.0,2.1919572192029197,1.0,2.3628772875944333,1.0,1.5197004507772205,1.0,2.1586694910514037,1.0,2.766759484303944,1.0,1.3580522155900994,1.0,2.0494828020816893,1.0,1.5750328859380391,1.0,0.9119138759286327,1.0,5.116852529669984,1.0,3.3155651458797064,1.0,1.6041195032091844,1.0,1.5210980323928573,1.0,0.7031144270257494,1.0,1.5375335718913714,1.0,0.6157241234076326,1.0,4.480648745450376,1.0
489,3.551439799496087,0.9990000128746033,1.900477763389387,1.0,1.9978137306459913,1.0,1.4306858832967304,1.0,3.1962854855310603,1.0,4.0276580355136335,0.8270000219345093,2.5464054532986746,0.6959999799728394,2.682008938977224,0.625,2.2112629214389607,1.0,2.7573190024956515,0.7350000143051147,2.1418020814233816,1.0,2.3659362576924634,0.9990000128746033,0.8307289857254464,1.0,,,2.6405072701712418,1.0,2.5430098584759357,1.0,5.327055272547791,0.9959999918937683,1.1317466855028517,0.9990000128746033,2.8200452468092148,1.0,4.69871918494182,1.0,2.860147328506564,1.0,3.360585073495336,1.0
490,5.97255199669205,0.9990000128746033,4.316519369475848,1.0,1.5070119821431873,1.0,3.5386923423655765,1.0,2.296534505601201,1.0,2.186890507850466,0.6970000267028809,2.7822251723082267,0.4230000078678131,2.8971637472579475,0.5899999737739563,1.8601501104887137,1.0,0.7362589281054103,0.5559999942779541,6.921660512538431,1.0,1.9698452752150821,0.9990000128746033,3.278884850814911,1.0,4.524184936532695,0.3149999976158142,2.689782963286194,1.0,4.418289796817517,1.0,6.090515809976368,0.9959999918937683,8.454462885596495,0.9990000128746033,2.4085117683857664,1.0,2.3732284300116997,1.0,2.3923087024957215,1.0,0.9030885392066266,1.0
491,3.653406124401687,1.0,,,1.89805407698512,1.0,0.9037394198450371,1.0,2.8183538840349396,1.0,3.226899879100095,1.0,8.199548420044486,1.0,0.6757546566723948,1.0,4.345551818265807,1.0,1.9597162426953576,1.0,3.9609703710593256,1.0,4.994245916180913,1.0,1.8702260963683834,1.0,2.5321765213511833,1.0,4.8617754817574,1.0,1.5044483850731754,1.0,1.4042523223733825,1.0,2.2051324033993844,1.0,2.501172971491931,1.0,0.7849026518921789,1.0,5.137816971547291,1.0,2.7473247678888884,1.0
492,,,5.320943875329238,1.0,,,,,1.6070656628447433,1.0,3.2609987817116495,1.0,,,0.24872639962732973,1.0,3.398284467822445,1.0,,,2.118491623773517,1.0,1.043470573039887,1.0,0.8758545788125192,1.0,0.7341704480946234,1.0,2.0504782172179845,1.0,1.0998559653845799,1.0,3.000819626088418,1.0,1.1233385663000908,1.0,4.40759429871112,1.0,1.9938553053061208,1.0,1.872233742642516,1.0,2.5776202915044037,1.0
493,,,2.895402041723065,1.0,0.5084945853634322,1.0,1.739753297474826,1.0,3.4210382369755648,1.0,4.03942060926619,1.0,4.398230938112815,1.0,3.790639857803336,1.0,2.873029242580641,1.0,1.2045580474947335,1.0,2.747326887556292,1.0,1.2995755305119305,1.0,1.135843553146347,1.0,1.069970297102983,1.0,3.025438176317951,1.0,5.914495564204779,1.0,1.6409172033061503,1.0,1.430104667875648,1.0,1.636796693897136,1.0,1.3016431067594192,1.0,1.6361914150528962,1.0,2.054574022041195,1.0
494,,,,,10.708102231060149,1.0,2.970604525961592,1.0,,,5.973640962899104,1.0,4.59948052057171,1.0,,,2.568180930850338,1.0,1.2214030893719283,0.9980000257492065,2.6068193164833358,1.0,3.6469753415512454,1.0,1.363488080505686,1.0,1.2349199602234537,1.0,0.43159761560220566,1.0,1.264651933402091,1.0,2.7650993445457095,1.0,1.4217575084349698,1.0,0.669296442514583,1.0,2.0112932004545576,1.0,1.6787403999450607,1.0,1.866163958989428,1.0
495,,,,,,,,,,,,,,,,,,,,,1.0049207284959236,1.0,4.107103193258507,1.0,3.949522438219476,1.0,2.6193654699792264,1.0,1.9965733269536534,1.0,2.237130729793272,1.0,0.5280803085068375,1.0,1.2036532253231331,1.0,2.247152603223955,1.0,2.480907754976732,1.0,1.7724267828981353,1.0,2.882333546415998,0.996999979019165
496,,,,,,,,,,,,,,,,,,,,,9.598822329613457,1.0,8.0767473942749,1.0,9.26872270219892,1.0,3.951916562301205,1.0,12.509880290384636,1.0,8.06980252928887,0.9990000128746033,12.923825987051972,0.9779999852180481,13.07285201337771,1.0,15.332279936526952,1.0,27.454888218853117,0.9990000128746033,0.9516252074262377,1.0,9.651612109382475,1.0
497,,,,,,,,,,,,,,,,,,,,,3.8114744936036677,1.0,2.910802526591817,1.0,4.492207869622579,1.0,2.0998651162764643,1.0,5.720257132098925,1.0,0.42828221675174566,1.0,3.1388011230217936,1.0,8.209976420275542,1.0,10.407946254244361,1.0,7.76738932988198,0.9139999747276306,1.3702649607121313,1.0,2.9590447969602267,0.9990000128746033
498,8.896577684747724,0.2680000066757202,3.2847448526380303,0.34599998593330383,21.829231388061416,0.9869999885559082,2.3729009610664042,1.0,21.51342186537376,0.9990000128746033,,,,,,,,,,,9.502738220956878,0.9929999709129333,7.943162383724165,1.0,6.478931292876034,0.9990000128746033,,,11.10910109388856,0.9980000257492065,15.028555102868934,0.9990000128746033,19.056394446036254,0.9850000143051147,17.496427967526557,0.9890000224113464,2.709313153361685,1.0,8.619316800038911,0.9810000061988831,9.604824682100865,1.0,2.2466441367025305,0.9990000128746033
499,,,,,,,,,,,,,,,,,,,,,1.461837893127403,1.0,3.1244887328330857,1.0,3.9668644398006756,1.0,1.6583228068705285,1.0,2.0224658592379092,1.0,1.400205400234353,1.0,4.338565458382952,1.0,1.1413752768497971,1.0,2.8603105442262122,1.0,4.11334384520107,1.0,2.0610965187472488,1.0,1.1455092984661865,1.0
500,1.4515950849164394,1.0,2.622168388641124,1.0,4.243410080711561,1.0,2.750822440866163,1.0,1.3461266759782704,1.0,,,,,,,,,,,4.563103101219663,1.0,1.3481719220021966,1.0,4.108893273615928,1.0,0.16607499664242867,1.0,1.8500713780981841,1.0,4.02037713970627,1.0,4.308383765191891,1.0,1.1153614349328151,1.0,0.6947815484353803,1.0,3.0684006703362425,1.0,2.292637941721787,1.0,2.3080061655896675,1.0
501,,,,,,,,,,,,,,,,,,,,,6.933004226868856,0.6240000128746033,2.508488492210237,1.0,14.87479352178055,1.0,,,7.664571968246998,1.0,11.616716292657623,1.0,7.311604036878062,1.0,7.268520478546249,1.0,4.820809596953462,0.9850000143051147,9.60357166967299,0.26499998569488525,5.138167563952177,1.0,30.85989423184181,0.8859999775886536
502,,,,,,,,,,,,,,,,,,,,,3.0851904950286038,1.0,4.861351054701624,1.0,1.6449464700441032,1.0,3.352671032523098,1.0,3.5827280006501443,1.0,5.474319187402757,1.0,7.498450615800205,1.0,17.10383474175449,1.0,15.177942533133198,0.878000020980835,27.099188369669637,0.7599999904632568,11.000528879168705,0.4970000088214874,63.761001521424056,0.9940000176429749
503,44.223296207634235,0.6200000047683716,42.38065371968746,0.9990000128746033,24.628839308055895,0.8560000061988831,6.632474352639502,0.9959999918937683,17.139796629193505,0.9990000128746033,,,,,,,,,,,5.782350848452154,1.0,7.428951398783588,1.0,6.377258298466828,1.0,6.930716051304768,1.0,7.890743027546054,0.9110000133514404,33.88133297188228,0.7979999780654907,9.591895295806124,0.8899999856948853,14.64573639069852,1.0,8.75580583946934,0.07999999821186066,9.673060011801168,0.9810000061988831,9.330578588964002,0.8309999704360962,,
504,1.2117081458392602,1.0,0.44386240119466597,1.0,2.867019374917545,1.0,3.5448013757756973,1.0,1.6527204820886778,1.0,2.732907982581369,1.0,2.5461867291149844,1.0,2.202292088205781,1.0,0.3282026101264921,1.0,1.2100343156922089,1.0,1.503646329192414,1.0,1.6345761285087046,1.0,6.1352801935578105,1.0,1.0963815328868047,1.0,0.8624146451382327,1.0,3.084206543153298,1.0,1.1938246198935747,1.0,2.4208788249630997,1.0,1.399770806314066,1.0,4.291851217918594,1.0,2.4512926582480317,1.0,1.5820499998383697,1.0
505,3.191793395262859,1.0,2.538149192021926,1.0,1.1940882236499584,1.0,2.133308522770134,1.0,2.4357494851956045,1.0,2.5328937850510154,1.0,2.209536535000639,1.0,0.5944411170557036,1.0,2.59469110888256,1.0,0.6246361170797717,1.0,1.6284589184613982,1.0,3.6066125692455575,1.0,2.1862287830739517,1.0,2.5430302976540844,1.0,1.4425333539177196,1.0,2.832097028537513,1.0,3.1370214130554808,1.0,1.7086962876785516,1.0,4.638493050609512,1.0,2.3188807936253673,1.0,1.573472790727524,1.0,0.5111990521524465,1.0
506,2.461909747635715,1.0,1.6539606362359338,1.0,1.1345978738297462,1.0,1.2362749492972906,1.0,1.3197538263688473,1.0,2.403280223114997,1.0,1.1540202677178388,1.0,2.570877365320615,1.0,1.1119289602127702,1.0,2.2735980860126075,1.0,0.8637471644557037,1.0,1.2070696709149171,1.0,3.988726574791173,1.0,0.3486584560241911,1.0,2.5520389771685728,1.0,2.8650918910898184,1.0,3.786244620301307,1.0,0.9033297268686135,1.0,1.234210501553926,1.0,3.107001256286628,1.0,1.1906157498720662,1.0,0.4401416744576243,1.0
507,2.9422493335707247,1.0,1.193009836467848,1.0,3.3292809591511308,1.0,3.061126841111775,1.0,2.8526307551798,1.0,2.664131977067916,1.0,2.2950300465477187,1.0,1.9076116006571695,1.0,3.1068153131999683,1.0,1.004249210801972,1.0,0.5070100972356318,1.0,2.6972208524455006,1.0,2.6482534069252375,1.0,1.7112501863140424,1.0,0.881275720766589,1.0,0.8105452546147252,1.0,2.783501936944694,1.0,3.460053422193768,1.0,3.8366701827378034,1.0,2.0699230733668665,1.0,3.301121759418284,1.0,2.1778659076678197,1.0
508,1.0573529211704036,1.0,1.963984970362869,1.0,2.012108823372183,1.0,1.8362514845711935,1.0,2.9482836197668485,1.0,2.148519368687922,1.0,2.044698001639702,1.0,5.7803879501967845,1.0,1.6384658048503027,1.0,4.217911363278108,1.0,1.520548114061328,1.0,8.064747264690844,1.0,3.979631535262126,1.0,2.34911959636221,1.0,0.8245162944042685,1.0,3.1396750758085,1.0,6.42883911182444,1.0,3.5346754731127734,1.0,1.1611014433341353,1.0,3.0966427594569756,1.0,1.1210930073021703,1.0,2.664462180105927,1.0
509,2.3673227507064656,1.0,4.919428866944066,1.0,2.9579483422308317,1.0,3.338242219695073,1.0,4.188843776379265,1.0,3.0098583275697495,1.0,3.2192880840257683,1.0,4.647766711975703,1.0,6.627826424099386,1.0,5.017424411217404,1.0,2.023691374067833,1.0,5.007410517605107,1.0,0.2437575282504358,1.0,9.994640771847909,1.0,10.621027159745013,1.0,3.644814495122786,1.0,13.408828122587131,1.0,13.413492048200746,1.0,2.1497949620844645,0.9950000047683716,11.945181826424497,0.05299999937415123,4.544841480953469,1.0,400.89672917119765,0.08399999886751175
510,9.361103484545847,1.0,6.276409811764708,1.0,10.754786446636786,1.0,7.3199900966594935,1.0,4.409598741129717,1.0,44.04271866850316,1.0,40.73094981917357,1.0,23.824292423696185,1.0,1.0859501689218982,1.0,17.924831895993798,1.0,3.9580382756221923,1.0,5.268446103052208,1.0,2.0520536291499165,1.0,1.8971511714539422,1.0,4.647427912607546,1.0,2.1888445633151594,1.0,1.9966046525711947,1.0,5.193834628037517,1.0,4.850920152994064,1.0,15.186877519587204,0.996999979019165,5.704707818198335,1.0,3.924800686643386,0.9909999966621399
511,2.5448922405957957,1.0,4.801145565849855,1.0,1.1872181955395151,1.0,2.605062766532496,1.0,3.5248419817982444,1.0,0.8623285679044267,1.0,3.3835911788957915,1.0,2.3451356254436613,1.0,1.8014403591316401,1.0,1.0992069825052428,1.0,3.0270697570538467,1.0,2.5668106467486784,1.0,2.0185218705951575,1.0,6.721183327854279,1.0,2.658640249330012,1.0,1.8623420120398344,1.0,3.6904458669287337,1.0,2.1071066947316166,1.0,2.467167255967359,1.0,2.863255593782922,1.0,1.9131762920189923,1.0,4.600780312209152,0.9929999709129333
512,,,,,,,,,,,,,,,,,,,,,0.4640591770797826,1.0,3.207878113231567,1.0,2.3405159640627176,1.0,3.168315828156124,1.0,2.9027889960921254,1.0,2.1967342960517975,1.0,1.2832815761400893,1.0,3.9634264297180444,1.0,0.7958113300245497,1.0,2.790733451913763,1.0,2.24974204953206,1.0,1.6798565179205662,1.0
513,22.859252615969456,1.0,31.71135036726414,1.0,,,,,,,,,,,22.403599839184555,1.0,9.185515063088037,1.0,25.234230636057326,1.0,12.447782756095425,0.9990000128746033,5.60125624855825,1.0,4.724175660488057,1.0,4.901008490856343,1.0,5.054200412557464,0.9520000219345093,12.833088610153398,0.9990000128746033,14.790293842638574,1.0,5.7819476356785104,1.0,3.274929624813499,1.0,18.53781519571079,0.4880000054836273,2.4629990800685255,1.0,59.0896191024124,0.03799999877810478
514,1.7391350390047655,1.0,3.366253682887914,1.0,0.5071510552467449,1.0,1.3669661218636773,1.0,3.045526174449557,1.0,4.198726885333796,1.0,2.009576823253172,1.0,2.9786439864144736,1.0,1.1103728389008845,1.0,3.3065977396680366,1.0,1.954494881460952,1.0,1.1441348729673972,1.0,2.6041157764792007,1.0,1.784747808247665,1.0,2.7863952128148646,1.0,2.3765865951560787,1.0,2.468757008733336,1.0,3.4228366602904914,1.0,,,,,2.8955740417016536,1.0,,
515,,,,,,,,,,,1.0078405954599663,1.0,3.4323961465506683,1.0,2.1703325273116856,1.0,4.143576943205362,1.0,0.47853308290524404,1.0,5.873492521139792,1.0,3.2676232943046517,1.0,1.8395681514384719,1.0,3.366686431584638,1.0,3.7997586207491727,1.0,1.19610738459518,1.0,1.2617565857023099,1.0,0.42832970242886304,1.0,3.288114106660399,1.0,2.618500120847212,1.0,2.3854852792616916,1.0,1.7298316325058658,1.0
516,,,,,,,,,,,,,,,,,,,,,3.271146710747405,1.0,0.7252363023863783,1.0,2.377809870253529,1.0,0.3364607358573051,1.0,1.6878475634331012,1.0,4.511078656131898,1.0,1.873534853813018,1.0,1.7582543696411954,1.0,0.6754481192162078,1.0,3.441423519078911,1.0,2.01971289215189,1.0,3.3336477022239905,1.0
517,,,,,,,,,,,,,,,,,,,,,0.7342334879940948,1.0,4.040129550648476,1.0,6.173286052513242,1.0,4.094887606276276,0.0949999988079071,9.452547487458563,1.0,14.906741384768845,1.0,21.227795334352766,0.9990000128746033,6.8577481007581715,0.9940000176429749,,,,,2.919607653030105,1.0,,
518,,,,,,,,,,,3.396810754261453,1.0,3.4797519079950563,1.0,1.18411069394156,1.0,3.461570418356898,1.0,3.4531821548655475,1.0,,,,,1.5171794717643599,1.0,,,0.8009427547898637,1.0,5.667799788710595,1.0,1.8918763112295223,1.0,2.8021048392058456,1.0,,,,,2.358747447358918,1.0,,
519,,,,,,,,,,,,,,,,,,,,,4.477334511400119,1.0,2.96011918105961,1.0,3.6396896467091495,1.0,0.8098434723840883,1.0,1.1362995540834442,1.0,3.206293549972076,1.0,0.9716847696626746,1.0,1.193399666458584,1.0,,,,,0.5736762612163817,1.0,,
520,,,,,,,,,,,,,,,,,,,,,3.0210544663956087,1.0,2.1790774280961527,1.0,4.529541414991706,1.0,1.4924728302825632,1.0,1.410647890152656,1.0,4.28187361918052,1.0,4.490911237231665,1.0,1.3980436124309281,1.0,4.7872149465290725,1.0,,,1.0953253185581528,1.0,,
521,,,,,,,,,,,,,,,,,,,,,3.888151263908496,1.0,3.0568846632897992,1.0,3.873461685627924,1.0,2.1815969532673005,1.0,4.047425016479858,1.0,2.3330254908451864,1.0,3.4109170375183897,1.0,3.263393025714269,1.0,3.8442827555040715,1.0,,,1.3712665128803216,1.0,,
522,,,,,,,,,,,,,,,,,,,,,3.296869457138115,1.0,0.6922122442030954,1.0,2.968819191960411,1.0,0.8341522067800987,1.0,1.7926746423664792,1.0,3.6323177750450326,1.0,2.2662734365343384,1.0,0.853502484897285,1.0,4.669428976042997,1.0,,,0.9550258429771936,1.0,,
523,,,,,,,,,,,,,,,,,,,,,2.1437775705317392,1.0,1.2115634927602421,1.0,3.870214841049679,1.0,0.3918672675621185,1.0,4.592727777703354,1.0,1.9810636618454263,1.0,2.3603023166273007,1.0,1.436158498172132,1.0,5.011557580380101,1.0,,,1.4194164804382676,1.0,,
524,,,,,,,,,,,,,,,,,,,,,0.40083576502422286,1.0,0.5540960822265729,1.0,0.8945583766940078,1.0,0.4801223847256648,1.0,1.831512838774622,1.0,1.6564393155592099,1.0,1.0518135807449875,1.0,1.38953592788757,1.0,0.31415373620268816,1.0,2.7176827700514616,1.0,2.2847628497158046,1.0,0.9000308964656841,1.0
525,,,,,,,,,,,,,,,,,,,,,2.102930073103772,1.0,3.3055103588593737,1.0,3.420748252133769,1.0,3.7043517800173964,1.0,1.2631496813709606,1.0,2.5601684979921644,1.0,0.740460820361598,1.0,0.9083146838620442,1.0,1.4959728839155948,1.0,1.613084231514371,0.9990000128746033,1.488446045069676,1.0,0.5305813543483284,1.0
526,,,,,,,,,,,,,,,,,,,,,,,6.1533513890051506,0.949999988079071,1.2951390997115166,1.0,,,5.869020939971819,1.0,1.2608815892495122,1.0,3.4859893178711476,1.0,3.04299744937322,1.0,0.11490152660595579,1.0,3.0930319682806204,1.0,2.2136843953313754,1.0,0.35056117877450704,1.0
527,,,,,,,,,,,,,,,,,,,,,1.4481288378327535,1.0,2.4419137685435324,1.0,5.090196972413384,1.0,0.8815987327115147,1.0,0.8151745941104628,1.0,1.1310078754181307,1.0,1.7520048665181824,1.0,0.36955353488028275,1.0,6.547464849679691,0.9990000128746033,0.42388580203474696,1.0,2.733531455535748,1.0,,
